metric,district,school,group,year,value,yoy_change,pct_change,status_flag,enrollment
chronic_absenteeism,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2018-19,9.4,,,,278.0
chronic_absenteeism,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2019-20,25.3,15.9,169.1,,237.0
chronic_absenteeism,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2020-21,19.2,-6.1,-24.1,,214.0
chronic_absenteeism,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2021-22,6.2,-13.0,-67.7,,195.0
chronic_absenteeism,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2022-23,14.1,7.9,127.4,,198.0
chronic_absenteeism,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2023-24,9.8,-4.3,-30.5,,215.0
chronic_absenteeism,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2024-25,9.7,-0.1,-1.0,,217.0
chronic_absenteeism,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2018-19,10.9,,,,350.0
chronic_absenteeism,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2019-20,19.7,8.8,80.7,,351.0
chronic_absenteeism,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2020-21,16.7,-3.0,-15.2,,335.0
chronic_absenteeism,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2021-22,14.7,-2.0,-12.0,,327.0
chronic_absenteeism,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2022-23,15.3,0.6,4.1,,313.0
chronic_absenteeism,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2023-24,9.5,-5.8,-37.9,,274.0
chronic_absenteeism,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2018-19,24.3,,,,411.0
chronic_absenteeism,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2019-20,42.3,18.0,74.1,,383.0
chronic_absenteeism,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2020-21,34.7,-7.6,-18.0,,354.0
chronic_absenteeism,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2021-22,29.3,-5.4,-15.6,,351.0
chronic_absenteeism,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2022-23,28.5,-0.8,-2.7,,351.0
chronic_absenteeism,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2023-24,23.2,-5.3,-18.6,,327.0
chronic_absenteeism,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2024-25,22.1,-1.1,-4.7,,331.0
chronic_absenteeism,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2018-19,12.7,,,,362.0
chronic_absenteeism,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2019-20,14.8,2.1,16.5,,311.0
chronic_absenteeism,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2020-21,14.5,-0.3,-2.0,,269.0
chronic_absenteeism,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2021-22,17.0,2.5,17.2,,282.0
chronic_absenteeism,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2022-23,9.8,-7.2,-42.4,,296.0
chronic_absenteeism,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2023-24,10.5,0.7,7.1,,305.0
chronic_absenteeism,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2024-25,11.9,1.4,13.3,,295.0
chronic_absenteeism,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2018-19,87.6,,,,169.0
chronic_absenteeism,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2019-20,85.3,-2.3,-2.6,,156.0
chronic_absenteeism,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2020-21,79.6,-5.7,-6.7,,93.0
chronic_absenteeism,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2021-22,58.0,-21.6,-27.1,,119.0
chronic_absenteeism,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2022-23,39.6,-18.4,-31.7,,149.0
chronic_absenteeism,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2023-24,28.2,-11.4,-28.8,,156.0
chronic_absenteeism,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2024-25,24.4,-3.8,-13.5,,156.0
chronic_absenteeism,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2018-19,15.3,,,,430.0
chronic_absenteeism,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2019-20,25.1,9.8,64.1,,407.0
chronic_absenteeism,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2020-21,19.2,-5.9,-23.5,,365.0
chronic_absenteeism,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2021-22,13.4,-5.8,-30.2,,351.0
chronic_absenteeism,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2022-23,20.0,6.6,49.3,,350.0
chronic_absenteeism,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2023-24,19.8,-0.2,-1.0,,398.0
chronic_absenteeism,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2024-25,16.4,-3.4,-17.2,,342.0
chronic_absenteeism,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2018-19,12.9,,,,512.0
chronic_absenteeism,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2019-20,16.2,3.3,25.6,,525.0
chronic_absenteeism,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2020-21,24.3,8.1,50.0,,485.0
chronic_absenteeism,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2021-22,18.6,-5.7,-23.5,,452.0
chronic_absenteeism,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2022-23,18.4,-0.2,-1.1,,374.0
chronic_absenteeism,West Allis-West Milwaukee,Longfellow Elementary,Longfellow Elementary — All Students,2018-19,17.0,,,,212.0
chronic_absenteeism,West Allis-West Milwaukee,Longfellow Elementary,Longfellow Elementary — All Students,2019-20,27.9,10.9,64.1,,208.0
chronic_absenteeism,West Allis-West Milwaukee,Longfellow Elementary,Longfellow Elementary — All Students,2020-21,24.7,-3.2,-11.5,,166.0
chronic_absenteeism,West Allis-West Milwaukee,Longfellow Elementary,Longfellow Elementary — All Students,2021-22,18.1,-6.6,-26.7,,155.0
chronic_absenteeism,West Allis-West Milwaukee,Longfellow Elementary,Longfellow Elementary — All Students,2022-23,16.2,-1.9,-10.5,,130.0
chronic_absenteeism,West Allis-West Milwaukee,Madison Elementary,Madison Elementary — All Students,2018-19,4.3,,,,185.0
chronic_absenteeism,West Allis-West Milwaukee,Madison Elementary,Madison Elementary — All Students,2019-20,14.3,10.0,232.6,,182.0
chronic_absenteeism,West Allis-West Milwaukee,Madison Elementary,Madison Elementary — All Students,2020-21,18.8,4.5,31.5,,149.0
chronic_absenteeism,West Allis-West Milwaukee,Madison Elementary,Madison Elementary — All Students,2021-22,14.3,-4.5,-23.9,,147.0
chronic_absenteeism,West Allis-West Milwaukee,Madison Elementary,Madison Elementary — All Students,2022-23,18.3,4.0,28.0,,131.0
chronic_absenteeism,West Allis-West Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2018-19,4.9,,,,304.0
chronic_absenteeism,West Allis-West Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2019-20,7.4,2.5,51.0,,284.0
chronic_absenteeism,West Allis-West Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2020-21,5.8,-1.6,-21.6,,120.0
chronic_absenteeism,West Allis-West Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2021-22,10.2,4.4,75.9,,236.0
chronic_absenteeism,West Allis-West Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2022-23,8.3,-1.9,-18.6,,230.0
chronic_absenteeism,West Allis-West Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2023-24,3.8,-4.5,-54.2,,234.0
chronic_absenteeism,West Allis-West Milwaukee,Mitchell Elementary,Mitchell Elementary — All Students,2024-25,3.9,0.1,2.6,,228.0
chronic_absenteeism,West Allis-West Milwaukee,Nathan Hale High,Nathan Hale High — All Students,2018-19,17.8,,,,1301.0
chronic_absenteeism,West Allis-West Milwaukee,Nathan Hale High,Nathan Hale High — All Students,2019-20,18.9,1.1,6.2,,1264.0
chronic_absenteeism,West Allis-West Milwaukee,Nathan Hale High,Nathan Hale High — All Students,2020-21,35.0,16.1,85.2,,1286.0
chronic_absenteeism,West Allis-West Milwaukee,Nathan Hale High,Nathan Hale High — All Students,2021-22,31.7,-3.3,-9.4,,1200.0
chronic_absenteeism,West Allis-West Milwaukee,Nathan Hale High,Nathan Hale High — All Students,2022-23,28.0,-3.7,-11.7,,1174.0
chronic_absenteeism,West Allis-West Milwaukee,Nathan Hale High,Nathan Hale High — All Students,2023-24,22.3,-5.7,-20.4,,1172.0
chronic_absenteeism,West Allis-West Milwaukee,Nathan Hale High,Nathan Hale High — All Students,2024-25,18.8,-3.5,-15.7,,1081.0
chronic_absenteeism,West Allis-West Milwaukee,Pershing Elementary,Pershing Elementary — All Students,2018-19,18.8,,,,208.0
chronic_absenteeism,West Allis-West Milwaukee,Pershing Elementary,Pershing Elementary — All Students,2019-20,25.4,6.6,35.1,,173.0
chronic_absenteeism,West Allis-West Milwaukee,Pershing Elementary,Pershing Elementary — All Students,2020-21,38.6,13.2,52.0,,158.0
chronic_absenteeism,West Allis-West Milwaukee,Pershing Elementary,Pershing Elementary — All Students,2021-22,24.5,-14.1,-36.5,,151.0
chronic_absenteeism,West Allis-West Milwaukee,Pershing Elementary,Pershing Elementary — All Students,2022-23,23.0,-1.5,-6.1,,161.0
chronic_absenteeism,West Allis-West Milwaukee,Pershing Elementary,Pershing Elementary — All Students,2023-24,19.2,-3.8,-16.5,,214.0
chronic_absenteeism,West Allis-West Milwaukee,Pershing Elementary,Pershing Elementary — All Students,2024-25,12.0,-7.2,-37.5,,225.0
chronic_absenteeism,West Allis-West Milwaukee,Shared Journeys,Shared Journeys — All Students,2018-19,14.3,,,,7.0
chronic_absenteeism,West Allis-West Milwaukee,Walker Elementary,Walker Elementary — All Students,2018-19,6.9,,,,262.0
chronic_absenteeism,West Allis-West Milwaukee,Walker Elementary,Walker Elementary — All Students,2019-20,4.8,-2.1,-30.4,,252.0
chronic_absenteeism,West Allis-West Milwaukee,Walker Elementary,Walker Elementary — All Students,2020-21,8.2,3.4,70.8,,219.0
chronic_absenteeism,West Allis-West Milwaukee,Walker Elementary,Walker Elementary — All Students,2021-22,8.4,0.2,2.4,,203.0
chronic_absenteeism,West Allis-West Milwaukee,Walker Elementary,Walker Elementary — All Students,2022-23,14.2,5.8,69.0,,211.0
chronic_absenteeism,West Allis-West Milwaukee,Walker Elementary,Walker Elementary — All Students,2023-24,13.9,-0.3,-2.1,,332.0
chronic_absenteeism,West Allis-West Milwaukee,Walker Elementary,Walker Elementary — All Students,2024-25,13.5,-0.4,-2.9,,341.0
chronic_absenteeism,West Allis-West Milwaukee,West Milwaukee Intermediate,West Milwaukee Intermediate — All Students,2018-19,29.0,,,,365.0
chronic_absenteeism,West Allis-West Milwaukee,West Milwaukee Intermediate,West Milwaukee Intermediate — All Students,2019-20,44.9,15.9,54.8,,372.0
chronic_absenteeism,West Allis-West Milwaukee,West Milwaukee Intermediate,West Milwaukee Intermediate — All Students,2020-21,21.9,-23.0,-51.2,,360.0
chronic_absenteeism,West Allis-West Milwaukee,West Milwaukee Intermediate,West Milwaukee Intermediate — All Students,2021-22,32.1,10.2,46.6,,330.0
chronic_absenteeism,West Allis-West Milwaukee,West Milwaukee Intermediate,West Milwaukee Intermediate — All Students,2022-23,32.9,0.8,2.5,,301.0
chronic_absenteeism,West Allis-West Milwaukee,West Milwaukee Intermediate,West Milwaukee Intermediate — All Students,2023-24,23.4,-9.5,-28.9,,346.0
chronic_absenteeism,West Allis-West Milwaukee,West Milwaukee Intermediate,West Milwaukee Intermediate — All Students,2024-25,20.9,-2.5,-10.7,,378.0
chronic_absenteeism,West Allis-West Milwaukee,Wilson Elementary,Wilson Elementary — All Students,2018-19,8.9,,,,348.0
chronic_absenteeism,West Allis-West Milwaukee,Wilson Elementary,Wilson Elementary — All Students,2019-20,12.1,3.2,36.0,,314.0
chronic_absenteeism,West Allis-West Milwaukee,Wilson Elementary,Wilson Elementary — All Students,2020-21,15.1,3.0,24.8,,304.0
chronic_absenteeism,West Allis-West Milwaukee,Wilson Elementary,Wilson Elementary — All Students,2021-22,9.7,-5.4,-35.8,,318.0
chronic_absenteeism,West Allis-West Milwaukee,Wilson Elementary,Wilson Elementary — All Students,2022-23,9.4,-0.3,-3.1,,341.0
chronic_absenteeism,West Allis-West Milwaukee,Wilson Elementary,Wilson Elementary — All Students,2023-24,13.4,4.0,42.6,,322.0
chronic_absenteeism,West Allis-West Milwaukee,Wilson Elementary,Wilson Elementary — All Students,2024-25,13.8,0.4,3.0,,325.0
chronic_absenteeism,Whitefish Bay,Cumberland Elementary,Cumberland Elementary — All Students,2018-19,3.6,,,,661.0
chronic_absenteeism,Whitefish Bay,Cumberland Elementary,Cumberland Elementary — All Students,2019-20,4.6,1.0,27.8,,630.0
chronic_absenteeism,Whitefish Bay,Cumberland Elementary,Cumberland Elementary — All Students,2020-21,3.2,-1.4,-30.4,,527.0
chronic_absenteeism,Whitefish Bay,Cumberland Elementary,Cumberland Elementary — All Students,2021-22,4.6,1.4,43.7,,538.0
chronic_absenteeism,Whitefish Bay,Cumberland Elementary,Cumberland Elementary — All Students,2022-23,6.9,2.3,50.0,,549.0
chronic_absenteeism,Whitefish Bay,Cumberland Elementary,Cumberland Elementary — All Students,2023-24,1.3,-5.6,-81.2,,535.0
chronic_absenteeism,Whitefish Bay,Cumberland Elementary,Cumberland Elementary — All Students,2024-25,1.9,0.6,46.2,,530.0
chronic_absenteeism,Whitefish Bay,Richards Elementary,Richards Elementary — All Students,2018-19,3.3,,,,541.0
chronic_absenteeism,Whitefish Bay,Richards Elementary,Richards Elementary — All Students,2019-20,2.0,-1.3,-39.4,,559.0
chronic_absenteeism,Whitefish Bay,Richards Elementary,Richards Elementary — All Students,2020-21,2.3,0.3,15.0,,512.0
chronic_absenteeism,Whitefish Bay,Richards Elementary,Richards Elementary — All Students,2021-22,3.1,0.8,34.8,,546.0
chronic_absenteeism,Whitefish Bay,Richards Elementary,Richards Elementary — All Students,2022-23,4.6,1.5,48.4,,571.0
chronic_absenteeism,Whitefish Bay,Richards Elementary,Richards Elementary — All Students,2023-24,2.5,-2.1,-45.7,,594.0
chronic_absenteeism,Whitefish Bay,Richards Elementary,Richards Elementary — All Students,2024-25,3.6,1.1,44.0,,609.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay High,Whitefish Bay High — All Students,2018-19,4.5,,,,958.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay High,Whitefish Bay High — All Students,2019-20,3.9,-0.6,-13.3,,976.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay High,Whitefish Bay High — All Students,2020-21,4.4,0.5,12.8,,981.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay High,Whitefish Bay High — All Students,2021-22,2.8,-1.6,-36.4,,948.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay High,Whitefish Bay High — All Students,2022-23,2.6,-0.2,-7.1,,938.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay High,Whitefish Bay High — All Students,2023-24,2.0,-0.6,-23.1,,910.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay High,Whitefish Bay High — All Students,2024-25,3.1,1.1,55.0,,928.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay Middle,Whitefish Bay Middle — All Students,2018-19,3.3,,,,646.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay Middle,Whitefish Bay Middle — All Students,2019-20,3.8,0.5,15.2,,630.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay Middle,Whitefish Bay Middle — All Students,2020-21,4.2,0.4,10.5,,592.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay Middle,Whitefish Bay Middle — All Students,2021-22,6.6,2.4,57.1,,625.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay Middle,Whitefish Bay Middle — All Students,2022-23,8.8,2.2,33.3,,623.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay Middle,Whitefish Bay Middle — All Students,2023-24,3.9,-4.9,-55.7,,639.0
chronic_absenteeism,Whitefish Bay,Whitefish Bay Middle,Whitefish Bay Middle — All Students,2024-25,3.2,-0.7,-17.9,,616.0
chronic_absenteeism,Whitnall,Edgerton Elementary,Edgerton Elementary — All Students,2018-19,3.9,,,,434.0
chronic_absenteeism,Whitnall,Edgerton Elementary,Edgerton Elementary — All Students,2019-20,6.1,2.2,56.4,,427.0
chronic_absenteeism,Whitnall,Edgerton Elementary,Edgerton Elementary — All Students,2020-21,3.4,-2.7,-44.3,,386.0
chronic_absenteeism,Whitnall,Edgerton Elementary,Edgerton Elementary — All Students,2021-22,3.5,0.1,2.9,,402.0
chronic_absenteeism,Whitnall,Edgerton Elementary,Edgerton Elementary — All Students,2022-23,3.2,-0.3,-8.6,,373.0
chronic_absenteeism,Whitnall,Edgerton Elementary,Edgerton Elementary — All Students,2023-24,1.1,-2.1,-65.6,,374.0
chronic_absenteeism,Whitnall,Edgerton Elementary,Edgerton Elementary — All Students,2024-25,3.2,2.1,190.9,,379.0
chronic_absenteeism,Whitnall,Hales Corners Elementary,Hales Corners Elementary — All Students,2018-19,6.1,,,,526.0
chronic_absenteeism,Whitnall,Hales Corners Elementary,Hales Corners Elementary — All Students,2019-20,4.7,-1.4,-23.0,,508.0
chronic_absenteeism,Whitnall,Hales Corners Elementary,Hales Corners Elementary — All Students,2020-21,3.5,-1.2,-25.5,,512.0
chronic_absenteeism,Whitnall,Hales Corners Elementary,Hales Corners Elementary — All Students,2021-22,5.9,2.4,68.6,,509.0
chronic_absenteeism,Whitnall,Hales Corners Elementary,Hales Corners Elementary — All Students,2022-23,6.2,0.3,5.1,,503.0
chronic_absenteeism,Whitnall,Hales Corners Elementary,Hales Corners Elementary — All Students,2023-24,2.8,-3.4,-54.8,,501.0
chronic_absenteeism,Whitnall,Hales Corners Elementary,Hales Corners Elementary — All Students,2024-25,2.0,-0.8,-28.6,,502.0
