metric,district,school,group,year,value,yoy_change,pct_change,status_flag
enrollment,Wauwatosa,West High,West High — All Students,2023-24,1028,-22.0,-2.0952380952380945,
enrollment,Wauwatosa,West High,West High — All Students,2024-25,986,-42.0,-4.085603112840463,
enrollment,Wauwatosa,Whitman Middle,Whitman Middle — All Students,2018-19,701,,,
enrollment,Wauwatosa,Whitman Middle,Whitman Middle — All Students,2019-20,735,34.0,4.850213980028539,
enrollment,Wauwatosa,Whitman Middle,Whitman Middle — All Students,2020-21,698,-37.0,-5.034013605442178,
enrollment,Wauwatosa,Whitman Middle,Whitman Middle — All Students,2021-22,670,-28.0,-4.011461318051579,
enrollment,Wauwatosa,Whitman Middle,Whitman Middle — All Students,2022-23,650,-20.0,-2.985074626865669,
enrollment,Wauwatosa,Whitman Middle,Whitman Middle — All Students,2023-24,598,-52.0,-7.9999999999999964,
enrollment,Wauwatosa,Whitman Middle,Whitman Middle — All Students,2024-25,570,-28.0,-4.682274247491636,
enrollment,Wauwatosa,Wilson Elementary,Wilson Elementary — All Students,2018-19,164,,,
enrollment,Wauwatosa,Wilson Elementary,Wilson Elementary — All Students,2019-20,167,3.0,1.8292682926829285,
enrollment,Wauwatosa,Wilson Elementary,Wilson Elementary — All Students,2020-21,166,-1.0,-0.5988023952095856,
enrollment,Wauwatosa,Wilson Elementary,Wilson Elementary — All Students,2021-22,169,3.0,1.8072289156626509,
enrollment,Wauwatosa,Wilson Elementary,Wilson Elementary — All Students,2022-23,193,24.0,14.201183431952668,
enrollment,Wauwatosa,Wilson Elementary,Wilson Elementary — All Students,2023-24,208,15.0,7.772020725388606,
enrollment,Wauwatosa,Wilson Elementary,Wilson Elementary — All Students,2024-25,218,10.0,4.807692307692313,
enrollment,West Allis-West Milwaukee,Central High,Central High — All Students,2018-19,1064,,,
enrollment,West Allis-West Milwaukee,Central High,Central High — All Students,2019-20,1022,-42.0,-3.9473684210526327,
enrollment,West Allis-West Milwaukee,Central High,Central High — All Students,2020-21,1059,37.0,3.620352250489245,
enrollment,West Allis-West Milwaukee,Central High,Central High — All Students,2021-22,1060,1.0,0.09442870632672129,
enrollment,West Allis-West Milwaukee,Central High,Central High — All Students,2022-23,1007,-53.0,-5.000000000000004,
enrollment,West Allis-West Milwaukee,Central High,Central High — All Students,2023-24,1032,25.0,2.482621648460781,
enrollment,West Allis-West Milwaukee,Central High,Central High — All Students,2024-25,961,-71.0,-6.879844961240311,
enrollment,West Allis-West Milwaukee,Deeper Learning Virtual Academy,Deeper Learning Virtual Academy — All Students,2021-22,137,,,
enrollment,West Allis-West Milwaukee,Deeper Learning Virtual Academy,Deeper Learning Virtual Academy — All Students,2022-23,99,-38.0,-27.73722627737226,
enrollment,West Allis-West Milwaukee,Deeper Learning Virtual Academy,Deeper Learning Virtual Academy — All Students,2023-24,134,35.0,35.35353535353536,
enrollment,West Allis-West Milwaukee,Deeper Learning Virtual Academy,Deeper Learning Virtual Academy — All Students,2024-25,88,-46.0,-34.32835820895522,
enrollment,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,Frank Lloyd Wright Intermediate — All Students,2018-19,900,,,
enrollment,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,Frank Lloyd Wright Intermediate — All Students,2019-20,940,40.0,4.444444444444451,
enrollment,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,Frank Lloyd Wright Intermediate — All Students,2020-21,887,-53.0,-5.638297872340425,
enrollment,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,Frank Lloyd Wright Intermediate — All Students,2021-22,829,-58.0,-6.538895152198421,
enrollment,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,Frank Lloyd Wright Intermediate — All Students,2022-23,761,-68.0,-8.20265379975874,
enrollment,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,Frank Lloyd Wright Intermediate — All Students,2023-24,1003,242.0,31.800262812089365,
enrollment,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,Frank Lloyd Wright Intermediate — All Students,2024-25,902,-101.0,-10.06979062811565,
enrollment,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2018-19,320,,,
enrollment,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2019-20,272,-48.0,-15.000000000000002,
enrollment,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2020-21,240,-32.0,-11.764705882352944,
enrollment,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2021-22,220,-20.0,-8.333333333333337,
enrollment,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2022-23,229,9.0,4.090909090909101,
enrollment,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2023-24,246,17.0,7.423580786026207,
enrollment,West Allis-West Milwaukee,Franklin Elementary,Franklin Elementary — All Students,2024-25,244,-2.0,-0.8130081300813052,
enrollment,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2018-19,402,,,No data after 2023-24
enrollment,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2019-20,405,3.0,0.746268656716409,No data after 2023-24
enrollment,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2020-21,370,-35.0,-8.64197530864198,No data after 2023-24
enrollment,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2021-22,367,-3.0,-0.8108108108108136,No data after 2023-24
enrollment,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2022-23,357,-10.0,-2.7247956403269713,No data after 2023-24
enrollment,West Allis-West Milwaukee,Hoover Elementary,Hoover Elementary — All Students,2023-24,327,-30.0,-8.403361344537819,No data after 2023-24
enrollment,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2018-19,480,,,
enrollment,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2019-20,453,-27.0,-5.625000000000002,
enrollment,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2020-21,401,-52.0,-11.479028697571747,
enrollment,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2021-22,390,-11.0,-2.7431421446383997,
enrollment,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2022-23,398,8.0,2.051282051282044,
enrollment,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2023-24,370,-28.0,-7.0351758793969825,
enrollment,West Allis-West Milwaukee,Horace Mann Elementary,Horace Mann Elementary — All Students,2024-25,384,14.0,3.7837837837837895,
enrollment,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2018-19,436,,,
enrollment,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2019-20,393,-43.0,-9.86238532110092,
enrollment,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2020-21,331,-62.0,-15.776081424936383,
enrollment,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2021-22,331,0.0,0.0,
enrollment,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2022-23,371,40.0,12.084592145015115,
enrollment,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2023-24,376,5.0,1.3477088948786964,
enrollment,West Allis-West Milwaukee,Irving Elementary,Irving Elementary — All Students,2024-25,375,-1.0,-0.26595744680850686,
enrollment,West Allis-West Milwaukee,James E Dottke Alternative School,James E Dottke Alternative School — All Students,2018-19,169,,,No data after 2022-23
enrollment,West Allis-West Milwaukee,James E Dottke Alternative School,James E Dottke Alternative School — All Students,2019-20,162,-7.0,-4.142011834319526,No data after 2022-23
enrollment,West Allis-West Milwaukee,James E Dottke Alternative School,James E Dottke Alternative School — All Students,2020-21,102,-60.0,-37.03703703703704,No data after 2022-23
enrollment,West Allis-West Milwaukee,James E Dottke Alternative School,James E Dottke Alternative School — All Students,2021-22,131,29.0,28.431372549019617,No data after 2022-23
enrollment,West Allis-West Milwaukee,James E Dottke Alternative School,James E Dottke Alternative School — All Students,2022-23,159,28.0,21.37404580152671,No data after 2022-23
enrollment,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2023-24,168,,,
enrollment,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,James E Dottke Project-Based Learning High School — All Students,2024-25,168,0.0,0.0,
enrollment,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2018-19,494,,,
enrollment,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2019-20,482,-12.0,-2.429149797570851,
enrollment,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2020-21,412,-70.0,-14.522821576763489,
enrollment,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2021-22,409,-3.0,-0.7281553398058249,
enrollment,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2022-23,412,3.0,0.7334963325183352,
enrollment,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2023-24,456,44.0,10.679611650485432,
enrollment,West Allis-West Milwaukee,Jefferson Elementary,Jefferson Elementary — All Students,2024-25,393,-63.0,-13.815789473684214,
enrollment,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2018-19,517,,,No data after 2022-23
enrollment,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2019-20,536,19.0,3.675048355899424,No data after 2022-23
enrollment,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2020-21,494,-42.0,-7.835820895522383,No data after 2022-23
enrollment,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2021-22,464,-30.0,-6.072874493927127,No data after 2022-23
enrollment,West Allis-West Milwaukee,Lane Intermediate,Lane Intermediate — All Students,2022-23,381,-83.0,-17.88793103448276,No data after 2022-23
