metric,dimension,group,district,school,year,value,count,status_flag
chronic_absenteeism,EL Status,EL,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2022-23,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2022-23,,1229.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,,1256.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2024-25,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2024-25,,1508.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Nicolet Union High School,Nicolet High,2018-19,15.4,26.0,
chronic_absenteeism,EL Status,Eng Prof,Nicolet Union High School,Nicolet High,2018-19,8.0,1034.0,
chronic_absenteeism,EL Status,EL,Nicolet Union High School,Nicolet High,2019-20,,16.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Nicolet Union High School,Nicolet High,2019-20,4.6,1027.0,
chronic_absenteeism,EL Status,EL,Nicolet Union High School,Nicolet High,2020-21,,10.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Nicolet Union High School,Nicolet High,2020-21,4.3,1053.0,
chronic_absenteeism,EL Status,EL,Nicolet Union High School,Nicolet High,2021-22,,13.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Nicolet Union High School,Nicolet High,2021-22,5.8,1039.0,
chronic_absenteeism,EL Status,EL,Nicolet Union High School,Nicolet High,2022-23,,18.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Nicolet Union High School,Nicolet High,2022-23,8.2,1037.0,
chronic_absenteeism,EL Status,EL,Nicolet Union High School,Nicolet High,2023-24,0.0,22.0,
chronic_absenteeism,EL Status,Eng Prof,Nicolet Union High School,Nicolet High,2023-24,3.0,986.0,
chronic_absenteeism,EL Status,EL,Nicolet Union High School,Nicolet High,2024-25,0.0,20.0,
chronic_absenteeism,EL Status,Eng Prof,Nicolet Union High School,Nicolet High,2024-25,2.9,981.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Carollton Elementary,2018-19,9.1,22.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Carollton Elementary,2018-19,2.9,384.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Carollton Elementary,2019-20,,15.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Carollton Elementary,2019-20,8.6,372.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Carollton Elementary,2020-21,,17.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Carollton Elementary,2020-21,2.8,355.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Carollton Elementary,2021-22,26.1,23.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Carollton Elementary,2021-22,9.8,348.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Carollton Elementary,2022-23,13.6,22.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Carollton Elementary,2022-23,9.8,357.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Carollton Elementary,2023-24,0.0,20.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Carollton Elementary,2023-24,9.7,361.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Carollton Elementary,2024-25,22.7,22.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Carollton Elementary,2024-25,5.8,343.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Cedar Hills Elementary,2018-19,1.7,59.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Cedar Hills Elementary,2018-19,8.2,233.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Cedar Hills Elementary,2019-20,3.4,59.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Cedar Hills Elementary,2019-20,6.0,232.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Cedar Hills Elementary,2020-21,5.8,52.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Cedar Hills Elementary,2020-21,6.0,252.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Cedar Hills Elementary,2021-22,10.8,65.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Cedar Hills Elementary,2021-22,9.5,264.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Cedar Hills Elementary,2022-23,10.8,83.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Cedar Hills Elementary,2022-23,10.3,233.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Cedar Hills Elementary,2023-24,13.3,83.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Cedar Hills Elementary,2023-24,10.0,220.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Cedar Hills Elementary,2024-25,2.5,79.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Cedar Hills Elementary,2024-25,9.5,220.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Deerfield Elementary,2018-19,7.7,26.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Deerfield Elementary,2018-19,2.8,355.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Deerfield Elementary,2019-20,10.0,20.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Deerfield Elementary,2019-20,6.9,361.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Deerfield Elementary,2020-21,,16.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Deerfield Elementary,2020-21,4.3,348.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Deerfield Elementary,2021-22,29.2,24.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Deerfield Elementary,2021-22,10.8,351.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Deerfield Elementary,2022-23,,16.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Deerfield Elementary,2022-23,6.2,356.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Deerfield Elementary,2023-24,,17.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Deerfield Elementary,2023-24,8.3,350.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Deerfield Elementary,2024-25,,16.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Deerfield Elementary,2024-25,5.5,345.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Edgewood Elementary,2018-19,5.6,36.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Edgewood Elementary,2018-19,2.0,351.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Edgewood Elementary,2019-20,3.2,31.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Edgewood Elementary,2019-20,5.7,335.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Edgewood Elementary,2020-21,10.3,39.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Edgewood Elementary,2020-21,7.2,306.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Edgewood Elementary,2021-22,12.5,40.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Edgewood Elementary,2021-22,7.4,325.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,5.1,39.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,6.4,327.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Edgewood Elementary,2023-24,2.6,39.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Edgewood Elementary,2023-24,7.0,343.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Edgewood Elementary,2024-25,8.3,36.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Edgewood Elementary,2024-25,6.0,349.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Forest Ridge Elementary,2018-19,8.9,79.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Forest Ridge Elementary,2018-19,8.3,337.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Forest Ridge Elementary,2019-20,13.0,77.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Forest Ridge Elementary,2019-20,11.1,316.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Forest Ridge Elementary,2020-21,11.1,72.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Forest Ridge Elementary,2020-21,10.1,316.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Forest Ridge Elementary,2021-22,23.3,73.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Forest Ridge Elementary,2021-22,21.0,357.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Forest Ridge Elementary,2022-23,13.2,76.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Forest Ridge Elementary,2022-23,15.7,343.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Forest Ridge Elementary,2023-24,14.3,70.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Forest Ridge Elementary,2023-24,16.8,346.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Forest Ridge Elementary,2024-25,30.8,65.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Forest Ridge Elementary,2024-25,16.0,357.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Meadowview Elementary,2018-19,5.0,20.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Meadowview Elementary,2018-19,5.1,296.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Meadowview Elementary,2019-20,,18.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Meadowview Elementary,2019-20,7.3,289.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Meadowview Elementary,2020-21,0.0,20.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Meadowview Elementary,2020-21,2.5,275.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Meadowview Elementary,2021-22,20.0,20.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Meadowview Elementary,2021-22,10.8,288.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Meadowview Elementary,2022-23,41.7,24.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Meadowview Elementary,2022-23,8.7,289.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Meadowview Elementary,2023-24,,17.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Meadowview Elementary,2023-24,4.3,276.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Meadowview Elementary,2024-25,,19.0,Group under 20 students — rate omitted
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Meadowview Elementary,2024-25,7.2,293.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek East Middle,2018-19,9.3,43.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek East Middle,2018-19,7.5,928.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek East Middle,2019-20,16.7,54.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek East Middle,2019-20,10.0,951.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek East Middle,2020-21,13.6,59.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek East Middle,2020-21,11.1,913.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek East Middle,2021-22,18.5,54.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek East Middle,2021-22,14.8,919.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek East Middle,2022-23,21.6,37.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek East Middle,2022-23,13.0,908.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek East Middle,2023-24,30.6,36.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek East Middle,2023-24,10.9,860.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,23.5,34.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek East Middle,2024-25,10.7,894.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek High,2018-19,25.3,99.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek High,2018-19,15.3,2000.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek High,2019-20,25.8,93.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek High,2019-20,13.5,1918.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek High,2020-21,27.8,97.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek High,2020-21,14.3,1953.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek High,2021-22,21.3,127.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek High,2021-22,18.6,1970.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek High,2022-23,17.0,141.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek High,2022-23,17.0,1939.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek High,2023-24,25.5,149.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek High,2023-24,17.8,2002.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek High,2024-25,33.6,134.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek High,2024-25,20.0,1978.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek West Middle,2018-19,10.2,59.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek West Middle,2018-19,7.2,416.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek West Middle,2019-20,11.1,54.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek West Middle,2019-20,7.3,424.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek West Middle,2020-21,28.4,67.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek West Middle,2020-21,16.4,432.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek West Middle,2021-22,23.4,64.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek West Middle,2021-22,17.8,465.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek West Middle,2022-23,20.3,69.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek West Middle,2022-23,17.5,463.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek West Middle,2023-24,16.9,59.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek West Middle,2023-24,17.3,475.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Oak Creek West Middle,2024-25,6.7,60.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Oak Creek West Middle,2024-25,15.3,464.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Shepard Hills Elementary,2018-19,18.3,71.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Shepard Hills Elementary,2018-19,6.3,367.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Shepard Hills Elementary,2019-20,17.8,73.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Shepard Hills Elementary,2019-20,8.3,349.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Shepard Hills Elementary,2020-21,18.1,72.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Shepard Hills Elementary,2020-21,3.3,329.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Shepard Hills Elementary,2021-22,25.8,66.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Shepard Hills Elementary,2021-22,13.8,355.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Shepard Hills Elementary,2022-23,15.4,65.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Shepard Hills Elementary,2022-23,9.0,366.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Shepard Hills Elementary,2023-24,24.1,58.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Shepard Hills Elementary,2023-24,12.3,366.0,
chronic_absenteeism,EL Status,EL,Oak Creek-Franklin Joint,Shepard Hills Elementary,2024-25,22.0,59.0,
chronic_absenteeism,EL Status,Eng Prof,Oak Creek-Franklin Joint,Shepard Hills Elementary,2024-25,7.5,359.0,
chronic_absenteeism,EL Status,Eng Prof,Pathways High,Pathways High,2018-19,29.1,79.0,
chronic_absenteeism,EL Status,EL,Pathways High,Pathways High,2019-20,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Pathways High,Pathways High,2019-20,,110.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Pathways High,Pathways High,2020-21,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Pathways High,Pathways High,2020-21,,126.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Pathways High,Pathways High,2021-22,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Pathways High,Pathways High,2021-22,,144.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Pathways High,Pathways High,2022-23,,1.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Pathways High,Pathways High,2022-23,,138.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Pathways High,Pathways High,2023-24,,3.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Pathways High,Pathways High,2023-24,,163.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,EL,Pathways High,Pathways High,2024-25,,4.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Pathways High,Pathways High,2024-25,,128.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,EL Status,Eng Prof,Penfield Montessori Academy,Penfield Montessori Academy,2018-19,29.6,54.0,
chronic_absenteeism,EL Status,Eng Prof,Penfield Montessori Academy,Penfield Montessori Academy,2019-20,16.9,71.0,
chronic_absenteeism,EL Status,Eng Prof,Penfield Montessori Academy,Penfield Montessori Academy,2020-21,20.5,88.0,
chronic_absenteeism,EL Status,Eng Prof,Penfield Montessori Academy,Penfield Montessori Academy,2021-22,44.4,90.0,
chronic_absenteeism,EL Status,Eng Prof,Penfield Montessori Academy,Penfield Montessori Academy,2022-23,38.5,96.0,
chronic_absenteeism,EL Status,EL,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2018-19,12.7,189.0,
chronic_absenteeism,EL Status,Eng Prof,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2018-19,24.1,249.0,
chronic_absenteeism,EL Status,EL,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2019-20,17.8,241.0,
