metric,dimension,group,category,unit,district,school,year,value,count,group_enrollment,status_flag
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whitman Elementary,2024-25,16.39,10.0,61.0,
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whitman Elementary,2024-25,0.0,0.0,61.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Whittier Elementary,2018-19,,0.0,15.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Whittier Elementary,2018-19,0.0,0.0,15.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Whittier Elementary,2018-19,,1.0,16.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Whittier Elementary,2018-19,0.0,0.0,16.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Whittier Elementary,2018-19,0.0,0.0,66.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Whittier Elementary,2018-19,0.0,0.0,66.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Whittier Elementary,2018-19,,0.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Whittier Elementary,2018-19,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whittier Elementary,2018-19,0.0,0.0,99.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whittier Elementary,2018-19,0.0,0.0,99.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Whittier Elementary,2019-20,,0.0,13.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,13.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,68.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,68.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,91.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whittier Elementary,2019-20,0.0,0.0,91.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Whittier Elementary,2020-21,,0.0,13.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,13.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,23.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,67.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,67.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,24.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,24.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,66.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whittier Elementary,2020-21,0.0,0.0,66.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Whittier Elementary,2021-22,,0.0,9.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,9.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,51.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,51.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Whittier Elementary,2021-22,,0.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,54.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whittier Elementary,2021-22,0.0,0.0,54.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Whittier Elementary,2022-23,,0.0,6.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Whittier Elementary,2022-23,0.0,0.0,6.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Whittier Elementary,2022-23,4.17,1.0,24.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Whittier Elementary,2022-23,0.0,0.0,24.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Whittier Elementary,2022-23,2.0,1.0,50.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Whittier Elementary,2022-23,0.0,0.0,50.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Whittier Elementary,2022-23,,1.0,13.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Whittier Elementary,2022-23,0.0,0.0,13.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whittier Elementary,2022-23,0.0,0.0,50.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whittier Elementary,2022-23,0.0,0.0,50.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Whittier Elementary,2023-24,,0.0,10.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,10.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,29.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,29.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,44.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,44.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Whittier Elementary,2023-24,,0.0,13.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,13.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,46.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whittier Elementary,2023-24,0.0,0.0,46.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Whittier Elementary,2024-25,,0.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,33.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,33.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,39.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,39.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Whittier Elementary,2024-25,,0.0,13.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,13.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,49.0,Zero reported
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Whittier Elementary,2024-25,0.0,0.0,49.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,,0.0,15.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,0.0,0.0,15.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,124.34,705.0,567.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,9.0,9.0,567.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,100.0,22.0,22.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,,14.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2018-19,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,,0.0,2.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,0.0,0.0,2.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,,0.0,11.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,0.0,0.0,11.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,148.39,506.0,341.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,1.0,1.0,341.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,172.0,43.0,25.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,0.0,0.0,25.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,,14.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,,10.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2019-20,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,,0.0,11.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,11.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,378.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,378.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,21.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,,0.0,8.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2020-21,0.0,0.0,8.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,,0.0,6.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,0.0,0.0,6.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,100.0,326.0,326.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,1.0,1.0,326.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,108.33,26.0,24.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,0.0,0.0,24.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,,5.0,9.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,0.0,0.0,9.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,,0.0,6.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2021-22,0.0,0.0,6.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,,0.0,8.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,0.0,0.0,8.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,120.54,446.0,370.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,3.0,3.0,370.0,
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,,21.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,,25.0,18.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,0.0,0.0,18.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2022-23,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,,4.0,14.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,0.0,14.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,179.27,683.0,381.0,
discipline,Race/Ethnicity,Black,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,0.0,381.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,,17.0,13.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,0.0,13.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,,19.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2024-25,,0.0,2.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2024-25,0.0,0.0,2.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2024-25,,1.0,6.0,Group under 20 students — rate omitted
