metric,dimension,group,subject,unit,district,school,year,value,pct_below,tested,status_flag
forward,Disability Status,SwoD,ela,pct,Milwaukee,Bay View Montessori School,2022-23,100.0,0.0,2,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Whitman Elementary,2022-23,100.0,0.0,2,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Whittier Elementary,2022-23,100.0,0.0,4,
forward,Gender,Female,science,pct,South Milwaukee,Blakewood Elementary,2022-23,100.0,0.0,4,
forward,Race/Ethnicity,White,ela,pct,Milwaukee,Highland Community School,2022-23,100.0,0.0,18,
forward,Gender,Male,science,pct,South Milwaukee,Blakewood Elementary,2022-23,100.0,0.0,5,
forward,All Students,All Students,science,pct,Milwaukee,Bruce Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,Two or More,social,pct,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2022-23,100.0,0.0,3,
forward,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Meadowview Elementary,2022-23,100.0,0.0,11,
forward,Race/Ethnicity,Black,social,pct,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2022-23,100.0,0.0,2,
forward,EL Status,EL,social,pct,Milwaukee,Wedgewood Park School,2022-23,100.0,0.0,1,
forward,Economic Status,Econ Disadv,social,pct,South Milwaukee,South Milwaukee High,2022-23,100.0,0.0,11,
forward,Economic Status,Econ Disadv,science,pct,Saint Francis,Deer Creek Intermediate,2022-23,100.0,0.0,7,
forward,Disability Status,SwoD,science,pct,Milwaukee,Milwaukee German Immersion,2022-23,100.0,0.0,15,
forward,Race/Ethnicity,Hispanic,math,pct,Whitefish Bay,Whitefish Bay Middle,2022-23,100.0,0.0,1,
forward,All Students,All Students,social,pct,Whitefish Bay,Cumberland Elementary,2022-23,100.0,0.0,48,
forward,Race/Ethnicity,Two or More,math,pct,Whitefish Bay,Whitefish Bay Middle,2022-23,100.0,0.0,11,
forward,Economic Status,Econ Disadv,math,pct,Greendale,Greendale Middle,2022-23,100.0,0.0,4,
forward,Race/Ethnicity,Hispanic,ela,pct,Milwaukee,Greenfield Bilingual,2022-23,100.0,0.0,6,
forward,All Students,All Students,science,pct,Milwaukee,Burdick Elementary,2022-23,100.0,0.0,15,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Vieau Elementary,2022-23,100.0,0.0,9,
forward,All Students,All Students,math,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,100.0,0.0,19,
forward,Economic Status,Not Econ Disadv,math,pct,Greendale,Greendale Middle,2022-23,100.0,0.0,41,
forward,Economic Status,Econ Disadv,ela,pct,Fox Point J2,Bayside Middle,2022-23,100.0,0.0,4,
forward,Disability Status,SwoD,science,pct,Brown Deer,Brown Deer Elementary,2022-23,100.0,0.0,15,
forward,Gender,Female,science,pct,Shorewood,Shorewood Intermediate,2022-23,100.0,0.0,21,
forward,Race/Ethnicity,Asian,ela,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2022-23,100.0,0.0,4,
forward,Gender,Male,science,pct,Shorewood,Shorewood Intermediate,2022-23,100.0,0.0,18,
forward,Gender,Male,social,pct,Milwaukee,Whitman Elementary,2022-23,100.0,0.0,5,
forward,Gender,Female,social,pct,Milwaukee,Whitman Elementary,2022-23,100.0,0.0,3,
forward,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,2022-23,100.0,0.0,10,
forward,Economic Status,Econ Disadv,science,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,2022-23,100.0,0.0,4,
forward,Race/Ethnicity,White,science,pct,Milwaukee,Honey Creek Elementary,2022-23,100.0,0.0,2,
forward,Economic Status,Not Econ Disadv,ela,pct,Fox Point J2,Bayside Middle,2022-23,100.0,0.0,91,
forward,Race/Ethnicity,White,science,pct,Milwaukee,Highland Community School,2022-23,100.0,0.0,13,
forward,All Students,All Students,science,pct,Milwaukee,Browning Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,White,math,pct,Whitefish Bay,Whitefish Bay Middle,2022-23,100.0,0.0,59,
forward,Race/Ethnicity,Asian,ela,pct,Milwaukee,Humboldt Park Elementary,2022-23,100.0,0.0,9,
forward,Race/Ethnicity,Hispanic,ela,pct,Milwaukee,Humboldt Park Elementary,2022-23,100.0,0.0,4,
forward,Disability Status,SwD,social,pct,Milwaukee,Humboldt Park Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,White,ela,pct,Milwaukee,Humboldt Park Elementary,2022-23,100.0,0.0,4,
forward,All Students,All Students,social,pct,Whitefish Bay,Richards Elementary,2022-23,100.0,0.0,50,
forward,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2022-23,100.0,0.0,8,
forward,Economic Status,Econ Disadv,science,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2022-23,100.0,0.0,3,
forward,Gender,Male,social,pct,Franklin Public,Forest Park Middle,2022-23,100.0,0.0,43,
forward,Gender,Female,social,pct,Franklin Public,Forest Park Middle,2022-23,100.0,0.0,38,
forward,EL Status,EL,social,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,Black,science,pct,Milwaukee,Hartford Avenue Elementary,2022-23,100.0,0.0,1,
forward,EL Status,Eng Prof,social,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2022-23,100.0,0.0,9,
forward,All Students,All Students,math,pct,Cudahy,Mitchell Elementary,2022-23,100.0,0.0,10,
forward,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Carollton Elementary,2022-23,100.0,0.0,15,
forward,Economic Status,Econ Disadv,science,pct,Oak Creek-Franklin Joint,Carollton Elementary,2022-23,100.0,0.0,8,
forward,Race/Ethnicity,Asian,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2022-23,100.0,0.0,10,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Franklin Elementary,2022-23,100.0,0.0,4,
forward,Disability Status,SwoD,science,pct,Cudahy,Kosciuszko Elementary,2022-23,100.0,0.0,3,
forward,Race/Ethnicity,Hispanic,ela,pct,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,2022-23,100.0,0.0,5,
forward,EL Status,Eng Prof,ela,pct,Brown Deer,Brown Deer Middle/High,2022-23,100.0,0.0,16,
forward,Gender,Female,science,pct,South Milwaukee,Lakeview Elementary,2022-23,100.0,0.0,2,
forward,Gender,Male,science,pct,South Milwaukee,Lakeview Elementary,2022-23,100.0,0.0,5,
forward,All Students,All Students,science,pct,Milwaukee,Bay View Montessori School,2022-23,100.0,0.0,20,
forward,Gender,Male,social,pct,Milwaukee,Kagel Elementary,2022-23,100.0,0.0,1,
forward,Economic Status,Econ Disadv,science,pct,Oak Creek-Franklin Joint,Deerfield Elementary,2022-23,100.0,0.0,2,
forward,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Deerfield Elementary,2022-23,100.0,0.0,9,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Zablocki Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,Black,ela,pct,Milwaukee,Honey Creek Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,White,ela,pct,Milwaukee,Honey Creek Elementary,2022-23,100.0,0.0,1,
forward,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2022-23,100.0,0.0,9,
forward,All Students,All Students,math,pct,Cudahy,Lincoln Elementary,2022-23,100.0,0.0,4,
forward,Gender,Male,social,pct,Milwaukee,Wedgewood Park School,2022-23,100.0,0.0,11,
forward,Gender,Female,social,pct,Milwaukee,Wedgewood Park School,2022-23,100.0,0.0,7,
forward,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Hayes Bilingual School,2022-23,100.0,0.0,1,
forward,Economic Status,Econ Disadv,math,pct,Greendale,Highland View Elementary,2022-23,100.0,0.0,5,
forward,EL Status,Eng Prof,ela,pct,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,100.0,0.0,4,
forward,Economic Status,Not Econ Disadv,math,pct,Greendale,Highland View Elementary,2022-23,100.0,0.0,17,
forward,Gender,Female,science,pct,South Milwaukee,E W Luther Elementary,2022-23,100.0,0.0,2,
forward,Gender,Male,science,pct,South Milwaukee,E W Luther Elementary,2022-23,100.0,0.0,3,
forward,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,100.0,0.0,8,
forward,Economic Status,Econ Disadv,science,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,100.0,0.0,3,
forward,EL Status,Eng Prof,social,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,2022-23,100.0,0.0,4,
forward,Disability Status,SwoD,science,pct,Cudahy,Cudahy Middle,2022-23,100.0,0.0,16,
forward,Race/Ethnicity,White,math,pct,Maple Dale-Indian Hill,Indian Hill School,2022-23,100.0,0.0,4,
forward,All Students,All Students,science,pct,Milwaukee,Bethune Academy,2022-23,100.0,0.0,2,
forward,EL Status,Eng Prof,social,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2022-23,100.0,0.0,2,
forward,Race/Ethnicity,Black,science,pct,Milwaukee,Hawley Environmental School,2022-23,100.0,0.0,1,
forward,Disability Status,SwD,ela,pct,Fox Point J2,Stormonth Elementary,2022-23,100.0,0.0,4,
forward,Disability Status,SwoD,social,pct,Milwaukee,Humboldt Park Elementary,2022-23,100.0,0.0,21,
forward,Race/Ethnicity,Black,ela,pct,Milwaukee,Green Tree Preparatory Academy,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,Black,science,pct,Milwaukee,Milwaukee French Immersion,2022-23,100.0,0.0,1,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Fernwood Montessori,2022-23,100.0,0.0,33,
forward,Race/Ethnicity,Hispanic,science,pct,Milwaukee,Academy of Accelerated Learning,2022-23,100.0,0.0,5,
forward,Economic Status,Econ Disadv,math,pct,Saint Francis,Deer Creek Intermediate,2022-23,100.0,0.0,5,
forward,Disability Status,SwoD,social,pct,Brown Deer,Brown Deer Middle/High,2022-23,100.0,0.0,43,
forward,Disability Status,SwoD,social,pct,Greenfield,Maple Grove Elementary,2022-23,100.0,0.0,5,
forward,Disability Status,SwoD,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2022-23,100.0,0.0,11,
forward,All Students,All Students,math,pct,West Allis-West Milwaukee,Irving Elementary,2022-23,100.0,0.0,4,
forward,Disability Status,SwD,social,pct,Greenfield,Maple Grove Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,White,science,pct,Franklin Public,Ben Franklin Elementary,2022-23,100.0,0.0,9,
forward,Race/Ethnicity,White,ela,pct,West Allis-West Milwaukee,Wilson Elementary,2022-23,100.0,0.0,2,
forward,Disability Status,SwoD,social,pct,West Allis-West Milwaukee,Horace Mann Elementary,2022-23,100.0,0.0,4,
forward,Economic Status,Econ Disadv,math,pct,Rocketship Education Wisconsin,Rocketship Southside Community Prep,2022-23,100.0,0.0,3,
forward,Economic Status,Not Econ Disadv,math,pct,Saint Francis,Deer Creek Intermediate,2022-23,100.0,0.0,10,
forward,All Students,All Students,math,pct,Milwaukee,Clemens Elementary,2022-23,100.0,0.0,1,
forward,Disability Status,SwoD,social,pct,Greenfield,Greenfield Middle,2022-23,100.0,0.0,45,
forward,Economic Status,Econ Disadv,math,pct,Milwaukee,Honey Creek Elementary,2022-23,100.0,0.0,2,
forward,Gender,Female,science,pct,Woodlands School,Woodlands School,2022-23,100.0,0.0,8,
forward,Economic Status,Not Econ Disadv,math,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,2022-23,100.0,0.0,19,
forward,Economic Status,Econ Disadv,math,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,2022-23,100.0,0.0,6,
forward,Economic Status,Not Econ Disadv,math,pct,Milwaukee,Honey Creek Elementary,2022-23,100.0,0.0,2,
forward,Gender,Male,science,pct,Woodlands School,Woodlands School,2022-23,100.0,0.0,6,
forward,Disability Status,SwoD,science,pct,Milwaukee,Hartford Avenue Elementary,2022-23,100.0,0.0,3,
forward,All Students,All Students,math,pct,West Allis-West Milwaukee,Hoover Elementary,2022-23,100.0,0.0,14,
forward,Gender,Male,social,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2022-23,100.0,0.0,2,
forward,All Students,All Students,math,pct,West Allis-West Milwaukee,Horace Mann Elementary,2022-23,100.0,0.0,5,
forward,Race/Ethnicity,White,science,pct,Fox Point J2,Stormonth Elementary,2022-23,100.0,0.0,27,
forward,Gender,Female,social,pct,Milwaukee,Milwaukee Environmental Science Academy,2022-23,100.0,0.0,2,
forward,Gender,Female,science,pct,Whitnall,Whitnall Middle,2022-23,100.0,0.0,26,
forward,Disability Status,SwoD,ela,pct,Cudahy,Cudahy Middle,2022-23,100.0,0.0,11,
forward,Race/Ethnicity,White,ela,pct,West Allis-West Milwaukee,Walker Elementary,2022-23,100.0,0.0,7,
forward,Economic Status,Not Econ Disadv,math,pct,Shorewood,Atwater Elementary,2022-23,100.0,0.0,56,
forward,Economic Status,Econ Disadv,math,pct,Shorewood,Atwater Elementary,2022-23,100.0,0.0,9,
forward,Disability Status,SwoD,social,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2022-23,100.0,0.0,4,
forward,Economic Status,Not Econ Disadv,math,pct,Milwaukee,Highland Community School,2022-23,100.0,0.0,5,
forward,Gender,Male,social,pct,Milwaukee,Milwaukee Environmental Science Academy,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,White,science,pct,Franklin Public,Country Dale Elementary,2022-23,100.0,0.0,16,
forward,Race/Ethnicity,White,math,pct,Franklin Public,Forest Park Middle,2022-23,100.0,0.0,64,
forward,Disability Status,SwoD,science,pct,Milwaukee,Greenfield Bilingual,2022-23,100.0,0.0,5,
forward,Gender,Male,science,pct,Whitnall,Whitnall Middle,2022-23,100.0,0.0,34,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Clement Avenue Elementary,2022-23,100.0,0.0,3,
forward,All Students,All Students,math,pct,West Allis-West Milwaukee,Jefferson Elementary,2022-23,100.0,0.0,7,
forward,Disability Status,SwoD,social,pct,Maple Dale-Indian Hill,Maple Dale School,2022-23,100.0,0.0,31,
forward,Disability Status,SwD,social,pct,Maple Dale-Indian Hill,Maple Dale School,2022-23,100.0,0.0,2,
forward,Race/Ethnicity,Two or More,math,pct,Franklin Public,Forest Park Middle,2022-23,100.0,0.0,7,
forward,Race/Ethnicity,Hispanic,math,pct,Franklin Public,Forest Park Middle,2022-23,100.0,0.0,2,
forward,Economic Status,Not Econ Disadv,math,pct,Saint Francis,Willow Glen Primary School,2022-23,100.0,0.0,6,
forward,Economic Status,Econ Disadv,math,pct,Saint Francis,Willow Glen Primary School,2022-23,100.0,0.0,3,
forward,Disability Status,SwoD,social,pct,West Allis-West Milwaukee,Irving Elementary,2022-23,100.0,0.0,6,
forward,Race/Ethnicity,White,ela,pct,West Allis-West Milwaukee,West Milwaukee Intermediate,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,Asian,math,pct,Franklin Public,Forest Park Middle,2022-23,100.0,0.0,31,
forward,Disability Status,SwD,ela,pct,Milwaukee,Clement Avenue Elementary,2022-23,100.0,0.0,1,
forward,All Students,All Students,math,pct,West Allis-West Milwaukee,Lane Intermediate,2022-23,100.0,0.0,5,
forward,Disability Status,SwoD,social,pct,Greenfield,Greenfield High,2022-23,100.0,0.0,51,
forward,Race/Ethnicity,Two or More,ela,pct,Whitefish Bay,Cumberland Elementary,2022-23,100.0,0.0,5,
forward,All Students,All Students,math,pct,West Allis-West Milwaukee,Frank Lloyd Wright Intermediate,2022-23,100.0,0.0,21,
forward,Economic Status,Not Econ Disadv,math,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2022-23,100.0,0.0,6,
forward,Economic Status,Econ Disadv,math,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2022-23,100.0,0.0,2,
forward,Disability Status,SwoD,science,pct,Milwaukee,Longfellow Elementary,2022-23,100.0,0.0,6,
forward,Disability Status,SwoD,social,pct,Greenfield,Edgewood Elementary,2022-23,100.0,0.0,10,
forward,Disability Status,SwoD,science,pct,Milwaukee,Hayes Bilingual School,2022-23,100.0,0.0,4,
forward,Disability Status,SwoD,social,pct,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,100.0,0.0,2,
forward,Race/Ethnicity,White,science,pct,Fox Point J2,Bayside Middle,2022-23,100.0,0.0,35,
forward,Disability Status,SwD,ela,pct,Milwaukee,Clemens Elementary,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,Asian,science,pct,Brown Deer,Brown Deer Elementary,2022-23,100.0,0.0,2,
forward,Disability Status,SwoD,ela,pct,Milwaukee,Clemens Elementary,2022-23,100.0,0.0,1,
forward,Economic Status,Econ Disadv,math,pct,Milwaukee,Humboldt Park Elementary,2022-23,100.0,0.0,4,
forward,Economic Status,Not Econ Disadv,math,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,100.0,0.0,15,
forward,Economic Status,Econ Disadv,math,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,100.0,0.0,4,
forward,Disability Status,SwD,social,pct,Greendale,Highland View Elementary,2022-23,100.0,0.0,1,
forward,Economic Status,Not Econ Disadv,math,pct,Milwaukee,Humboldt Park Elementary,2022-23,100.0,0.0,5,
forward,Gender,Male,social,pct,Cudahy,Mitchell Elementary,2022-23,100.0,0.0,6,
forward,Gender,Female,social,pct,Cudahy,Mitchell Elementary,2022-23,100.0,0.0,2,
forward,Race/Ethnicity,Asian,ela,pct,Whitefish Bay,Whitefish Bay Middle,2022-23,100.0,0.0,10,
forward,Race/Ethnicity,Black,ela,pct,Whitefish Bay,Whitefish Bay Middle,2022-23,100.0,0.0,1,
forward,Race/Ethnicity,Hispanic,ela,pct,Whitefish Bay,Whitefish Bay Middle,2022-23,100.0,0.0,6,
forward,Race/Ethnicity,Two or More,ela,pct,Whitefish Bay,Whitefish Bay Middle,2022-23,100.0,0.0,17,
forward,Disability Status,SwoD,social,pct,Greendale,Highland View Elementary,2022-23,100.0,0.0,16,
forward,Race/Ethnicity,Asian,ela,pct,Whitefish Bay,Cumberland Elementary,2022-23,100.0,0.0,5,
forward,All Students,All Students,math,pct,South Milwaukee,E W Luther Elementary,2022-23,100.0,0.0,14,
forward,Race/Ethnicity,White,ela,pct,Whitefish Bay,Richards Elementary,2022-23,100.0,0.0,50,
forward,Economic Status,Not Econ Disadv,math,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,2022-23,100.0,0.0,42,
forward,Economic Status,Econ Disadv,math,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,2022-23,100.0,0.0,12,
forward,Disability Status,SwD,social,pct,Greenfield,Greenfield High,2022-23,100.0,0.0,1,
forward,All Students,All Students,math,pct,South Milwaukee,Blakewood Elementary,2022-23,100.0,0.0,2,
forward,Race/Ethnicity,White,ela,pct,Whitefish Bay,Cumberland Elementary,2022-23,100.0,0.0,55,
forward,Gender,Female,social,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2022-23,100.0,0.0,8,
forward,Disability Status,SwD,science,pct,Milwaukee,Hawley Environmental School,2022-23,100.0,0.0,1,
forward,Disability Status,SwoD,science,pct,Milwaukee,Hawley Environmental School,2022-23,100.0,0.0,2,
forward,Disability Status,SwoD,social,pct,Oak Creek-Franklin Joint,Edgewood Elementary,2022-23,100.0,0.0,17,
forward,Gender,Female,science,pct,Woodlands School,Woodlands School - State Street Campus,2022-23,100.0,0.0,4,
forward,Disability Status,SwoD,social,pct,Greenfield,Elm Dale Elementary,2022-23,100.0,0.0,16,
forward,Race/Ethnicity,Two or More,science,pct,Fox Point J2,Stormonth Elementary,2022-23,100.0,0.0,2,
forward,Economic Status,Econ Disadv,math,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,2022-23,100.0,0.0,10,
forward,Disability Status,SwoD,social,pct,Greenfield,Glenwood Elementary,2022-23,100.0,0.0,5,
forward,Gender,Male,science,pct,Woodlands School,Woodlands School - State Street Campus,2022-23,100.0,0.0,2,
forward,All Students,All Students,math,pct,West Allis-West Milwaukee,Franklin Elementary,2022-23,100.0,0.0,4,
forward,Disability Status,SwD,social,pct,Greenfield,Glenwood Elementary,2022-23,100.0,0.0,1,
forward,All Students,All Students,ela,pct,Fox Point J2,Bayside Middle,2022-23,100.0,0.0,95,
forward,Race/Ethnicity,Hispanic,ela,pct,Whitefish Bay,Richards Elementary,2022-23,100.0,0.0,2,
forward,Race/Ethnicity,Two or More,ela,pct,Whitefish Bay,Richards Elementary,2022-23,100.0,0.0,4,
forward,Economic Status,Not Econ Disadv,math,pct,Oak Creek-Franklin Joint,Meadowview Elementary,2022-23,100.0,0.0,33,
forward,Economic Status,Econ Disadv,math,pct,Oak Creek-Franklin Joint,Meadowview Elementary,2022-23,100.0,0.0,1,
forward,Economic Status,Not Econ Disadv,math,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,2022-23,100.0,0.0,89,
forward,Economic Status,Not Econ Disadv,math,pct,Oak Creek-Franklin Joint,Deerfield Elementary,2022-23,100.0,0.0,23,
forward,Race/Ethnicity,White,social,pct,West Allis-West Milwaukee,Walker Elementary,2022-23,100.0,0.0,5,
forward,Disability Status,SwoD,social,pct,Milwaukee,Academy of Accelerated Learning,2022-23,100.0,0.0,14,
