metric,dimension,group,unit,district,school,year,cohort_class,value,ext_rate,ext_timeframe,diploma,cohort_count,gap_reason,status_flag
hs_completion,Gender,Female,pct,Whitefish Bay,Whitefish Bay High,2020-21,2021,96.9466,98.4615,7-Year rate,127.0,131.0,,
hs_completion,Gender,Male,pct,Whitefish Bay,Whitefish Bay High,2020-21,2021,94.0299,96.2963,7-Year rate,126.0,134.0,,
hs_completion,Gender,Male,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2020-21,2021,29.1667,59.2593,7-Year rate,7.0,24.0,,
hs_completion,Gender,Female,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2020-21,2021,41.0256,48.7179,7-Year rate,16.0,39.0,,
hs_completion,Gender,Female,pct,Escuela Verde,Escuela Verde,2020-21,2021,53.3333,64.2857,5-Year rate,8.0,15.0,,
hs_completion,Gender,Male,pct,Escuela Verde,Escuela Verde,2020-21,2021,66.6667,94.1176,5-Year rate,12.0,18.0,,
hs_completion,Migrant Status,Not Migrant,pct,Shorewood,New Horizons for Learning,2020-21,2021,92.3077,100.0,7-Year rate,12.0,13.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,James Madison Academic Campus,2020-21,2021,58.0,61.4035,7-Year rate,29.0,50.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,James Madison Academic Campus,2020-21,2021,72.8477,81.6993,7-Year rate,110.0,151.0,,
hs_completion,All Students,All Students,pct,Shorewood,Shorewood High,2020-21,2021,97.9592,100.0,7-Year rate,144.0,147.0,,
hs_completion,Gender,Female,pct,Franklin Public,Franklin High,2020-21,2021,96.1353,97.5728,7-Year rate,199.0,207.0,,
hs_completion,Gender,Male,pct,Franklin Public,Franklin High,2020-21,2021,96.8586,98.9583,7-Year rate,185.0,191.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,West Allis-West Milwaukee,Central High,2020-21,2021,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Black,pct,Whitefish Bay,Whitefish Bay High,2020-21,2021,89.4737,94.7368,7-Year rate,17.0,19.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Wauwatosa,Wauwatosa Virtual Academy,2020-21,2021,33.3333,,,2.0,6.0,,
hs_completion,EL Status,EL,pct,Greendale,Greendale High,2020-21,2021,100.0,,,8.0,8.0,,
hs_completion,Race/Ethnicity,Asian,pct,Wauwatosa,Wauwatosa Virtual Academy,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,King International,2020-21,2021,100.0,100.0,7-Year rate,33.0,33.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,King International,2020-21,2021,90.3846,96.0199,7-Year rate,188.0,208.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,King International,2020-21,2021,95.5556,95.5556,7-Year rate,43.0,45.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,King International,2020-21,2021,100.0,100.0,7-Year rate,18.0,18.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,King International,2020-21,2021,92.5926,98.1132,7-Year rate,50.0,54.0,,
hs_completion,EL Status,Eng Prof,pct,Whitnall,Whitnall High,2020-21,2021,,,,,202.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Whitnall,Whitnall High,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,All Students,All Students,pct,Milwaukee,King International,2020-21,2021,92.7374,96.8571,7-Year rate,332.0,358.0,,
hs_completion,EL Status,Eng Prof,pct,Whitefish Bay,Whitefish Bay High,2020-21,2021,,,,,262.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Whitefish Bay,Whitefish Bay High,2020-21,2021,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,Eng Prof,pct,West Allis-West Milwaukee,Nathan Hale High,2020-21,2021,94.6309,96.9697,7-Year rate,282.0,298.0,,
hs_completion,EL Status,EL,pct,West Allis-West Milwaukee,Nathan Hale High,2020-21,2021,100.0,100.0,7-Year rate,6.0,6.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Lad Lake Synergy School,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Lad Lake Synergy School,2020-21,2021,100.0,91.6667,7-Year rate,10.0,10.0,,
hs_completion,EL Status,Eng Prof,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2020-21,2021,,,,,95.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2020-21,2021,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Lad Lake Synergy School,2020-21,2021,,,,,8.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2020-21,2021,77.6471,85.2273,7-Year rate,66.0,85.0,,
hs_completion,Disability Status,SwD,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2020-21,2021,84.6154,86.6667,7-Year rate,11.0,13.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Oak Creek-Franklin Joint,Oak Creek High,2020-21,2021,,,,,6.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Asian,pct,Oak Creek-Franklin Joint,Oak Creek High,2020-21,2021,91.1765,94.1176,7-Year rate,31.0,34.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Pathways High,Pathways High,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Hispanic,pct,Pathways High,Pathways High,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwD,pct,Milwaukee,Audubon Technology and Communication High,2020-21,2021,48.2759,71.4286,7-Year rate,14.0,29.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Audubon Technology and Communication High,2020-21,2021,78.3333,82.4561,7-Year rate,47.0,60.0,,
hs_completion,Disability Status,SwD,pct,Wauwatosa,West High,2020-21,2021,71.4286,89.4737,7-Year rate,15.0,21.0,,
hs_completion,Disability Status,SwoD,pct,Wauwatosa,West High,2020-21,2021,93.9535,96.3134,7-Year rate,202.0,215.0,,
hs_completion,Race/Ethnicity,Black,pct,Pathways High,Pathways High,2020-21,2021,33.3333,94.1176,7-Year rate,6.0,18.0,,
hs_completion,Race/Ethnicity,Asian,pct,Pathways High,Pathways High,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Lad Lake Synergy School,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Amer Indian,pct,Pathways High,Pathways High,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,West Allis-West Milwaukee,Central High,2020-21,2021,86.7021,91.3043,7-Year rate,163.0,188.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Banner Preparatory School of Milwaukee,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,Milwaukee,Banner Preparatory School of Milwaukee,2020-21,2021,,,,,11.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,White,pct,Oak Creek-Franklin Joint,Oak Creek High,2020-21,2021,95.3425,97.2678,7-Year rate,348.0,365.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Oak Creek-Franklin Joint,Oak Creek High,2020-21,2021,92.3077,100.0,7-Year rate,12.0,13.0,,
hs_completion,Race/Ethnicity,Pacific Isle,pct,Oak Creek-Franklin Joint,Oak Creek High,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Hispanic,pct,Oak Creek-Franklin Joint,Oak Creek High,2020-21,2021,93.4211,93.4211,7-Year rate,71.0,76.0,,
hs_completion,Race/Ethnicity,Black,pct,Oak Creek-Franklin Joint,Oak Creek High,2020-21,2021,86.9565,91.3043,7-Year rate,20.0,23.0,,
hs_completion,Disability Status,SwD,pct,West Allis-West Milwaukee,Central High,2020-21,2021,75.5556,85.3659,7-Year rate,34.0,45.0,,
hs_completion,All Students,All Students,pct,Milwaukee,James Madison Academic Campus,2020-21,2021,69.1542,76.1905,7-Year rate,139.0,201.0,,
hs_completion,EL Status,Eng Prof,pct,West Allis-West Milwaukee,Central High,2020-21,2021,85.0679,90.6103,7-Year rate,188.0,221.0,,
hs_completion,EL Status,EL,pct,West Allis-West Milwaukee,Central High,2020-21,2021,75.0,83.3333,7-Year rate,9.0,12.0,,
hs_completion,EL Status,EL,pct,South Milwaukee,South Milwaukee High,2020-21,2021,87.5,100.0,7-Year rate,7.0,8.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2020-21,2021,43.7811,60.479,7-Year rate,88.0,201.0,,
hs_completion,EL Status,Eng Prof,pct,Shorewood,Shorewood High,2020-21,2021,,,,,144.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Shorewood,Shorewood High,2020-21,2021,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,Eng Prof,pct,Shorewood,New Horizons for Learning,2020-21,2021,92.3077,100.0,7-Year rate,12.0,13.0,,
hs_completion,Race/Ethnicity,White,pct,Nicolet Union High School,Nicolet High,2020-21,2021,96.319,99.3827,7-Year rate,157.0,163.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Bay View High,2020-21,2021,63.1944,74.8148,7-Year rate,91.0,144.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Hamilton High,2020-21,2021,53.3333,65.4952,7-Year rate,184.0,345.0,,
hs_completion,EL Status,Eng Prof,pct,South Milwaukee,South Milwaukee High,2020-21,2021,91.0112,93.2836,7-Year rate,243.0,267.0,,
hs_completion,EL Status,Eng Prof,pct,Seeds of Health,Veritas High,2020-21,2021,98.1818,100.0,7-Year rate,54.0,55.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Bay View High,2020-21,2021,25.4902,38.0952,7-Year rate,13.0,51.0,,
hs_completion,Disability Status,SwD,pct,Whitefish Bay,Whitefish Bay High,2020-21,2021,71.4286,89.2857,7-Year rate,20.0,28.0,,
hs_completion,EL Status,Eng Prof,pct,Seeds of Health,Tenor High,2020-21,2021,,,,,96.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Seeds of Health,Tenor High,2020-21,2021,,,,,4.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Milwaukee High School of the Arts,2020-21,2021,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Milwaukee High School of the Arts,2020-21,2021,91.6667,91.6667,7-Year rate,11.0,12.0,,
hs_completion,EL Status,Eng Prof,pct,Saint Francis,Saint Francis High,2020-21,2021,,,,,108.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Saint Francis,Saint Francis High,2020-21,2021,,,,,4.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Seeds of Health,Veritas High,2020-21,2021,83.3333,90.9091,7-Year rate,10.0,12.0,,
hs_completion,Race/Ethnicity,White,pct,Pathways High,Pathways High,2020-21,2021,55.5556,100.0,7-Year rate,5.0,9.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Marshall High,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Marshall High,2020-21,2021,50.0,66.6667,7-Year rate,5.0,10.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,MacDowell Montessori School K3-12,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,MacDowell Montessori School K3-12,2020-21,2021,87.1795,92.1053,7-Year rate,34.0,39.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,MacDowell Montessori School K3-12,2020-21,2021,,,,,4.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,MacDowell Montessori School K3-12,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,White,pct,Milwaukee,MacDowell Montessori School K3-12,2020-21,2021,66.6667,91.6667,7-Year rate,8.0,12.0,,
hs_completion,EL Status,Eng Prof,pct,Wauwatosa,West High,2020-21,2021,,,,,233.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Wauwatosa,West High,2020-21,2021,,,,,3.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,Eng Prof,pct,Wauwatosa,Wauwatosa Virtual Academy,2020-21,2021,,,,,50.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Marshall High,2020-21,2021,,,,,9.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Wauwatosa,Wauwatosa Virtual Academy,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,West Allis-West Milwaukee,Nathan Hale High,2020-21,2021,97.4265,97.786,7-Year rate,265.0,272.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Audubon Technology and Communication High,2020-21,2021,68.5393,78.8235,7-Year rate,61.0,89.0,,
hs_completion,EL Status,Eng Prof,pct,Wauwatosa,Vel R Phillips School,2020-21,2021,0.0,0.0,7-Year rate,0.0,10.0,,
hs_completion,EL Status,Eng Prof,pct,Wauwatosa,East High,2020-21,2021,,,,,315.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,EL Status,EL,pct,Wauwatosa,East High,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Marshall High,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Marshall High,2020-21,2021,54.5455,81.8182,7-Year rate,6.0,11.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Marshall High,2020-21,2021,62.7329,76.4901,7-Year rate,202.0,322.0,,
hs_completion,Disability Status,SwD,pct,West Allis-West Milwaukee,Nathan Hale High,2020-21,2021,71.875,90.625,7-Year rate,23.0,32.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Milwaukee High School of the Arts,2020-21,2021,90.0,92.9293,7-Year rate,90.0,100.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,James Madison Academic Campus,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwD,pct,Wauwatosa,Wauwatosa Virtual Academy,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Hamilton High,2020-21,2021,51.3699,60.4317,7-Year rate,75.0,146.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2020-21,2021,61.9048,94.1176,7-Year rate,13.0,21.0,,
hs_completion,Economic Status,Econ Disadv,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2020-21,2021,44.0,93.1373,7-Year rate,44.0,100.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Hamilton High,2020-21,2021,,,,,8.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Hamilton High,2020-21,2021,61.7647,74.1935,7-Year rate,21.0,34.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Cudahy,Cudahy High,2020-21,2021,92.0792,95.0495,7-Year rate,93.0,101.0,,
hs_completion,Economic Status,Econ Disadv,pct,Cudahy,Cudahy High,2020-21,2021,90.0,91.1111,7-Year rate,81.0,90.0,,
hs_completion,All Students,All Students,pct,Milwaukee,MacDowell Montessori School K3-12,2020-21,2021,80.7018,89.2857,7-Year rate,46.0,57.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Brown Deer,Brown Deer Middle/High,2020-21,2021,96.875,98.4375,7-Year rate,62.0,64.0,,
hs_completion,Economic Status,Econ Disadv,pct,Brown Deer,Brown Deer Middle/High,2020-21,2021,92.5926,94.4444,7-Year rate,50.0,54.0,,
hs_completion,Disability Status,SwD,pct,Seeds of Health,Tenor High,2020-21,2021,71.4286,88.8889,7-Year rate,5.0,7.0,,
hs_completion,Disability Status,SwoD,pct,Seeds of Health,Tenor High,2020-21,2021,79.5699,85.567,7-Year rate,74.0,93.0,,
hs_completion,All Students,All Students,pct,Milwaukee,ASSATA High,2020-21,2021,38.2353,72.2222,7-Year rate,13.0,34.0,,
hs_completion,Disability Status,SwD,pct,Franklin Public,Milwaukee County Correctional Facility South,2020-21,2021,6.6667,9.5238,6-Year rate,1.0,15.0,,
hs_completion,Disability Status,SwoD,pct,Franklin Public,Milwaukee County Correctional Facility South,2020-21,2021,0.0,5.2632,6-Year rate,0.0,11.0,,
hs_completion,Race/Ethnicity,White,pct,Seeds of Health,Veritas High,2020-21,2021,100.0,100.0,7-Year rate,7.0,7.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Seeds of Health,Veritas High,2020-21,2021,95.0,98.2759,7-Year rate,57.0,60.0,,
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Hamilton High,2020-21,2021,50.0,67.5926,7-Year rate,64.0,128.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Hamilton High,2020-21,2021,74.0741,77.7778,7-Year rate,20.0,27.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Hamilton High,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,Amer Indian,pct,Shorewood,New Horizons for Learning,2020-21,2021,,,,,2.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Groppi High,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Economic Status,Not Econ Disadv,pct,Greenfield,Greenfield High,2020-21,2021,93.2886,96.0,7-Year rate,139.0,149.0,,
hs_completion,Economic Status,Econ Disadv,pct,Greenfield,Greenfield High,2020-21,2021,89.4309,92.623,7-Year rate,110.0,123.0,,
hs_completion,Disability Status,SwD,pct,Pathways High,Pathways High,2020-21,2021,,,,,4.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwoD,pct,Pathways High,Pathways High,2020-21,2021,,,,,30.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Disability Status,SwD,pct,Franklin Public,Franklin High,2020-21,2021,61.5385,88.0,7-Year rate,16.0,26.0,,
hs_completion,Disability Status,SwoD,pct,Franklin Public,Franklin High,2020-21,2021,98.9247,98.9276,7-Year rate,368.0,372.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2020-21,2021,91.2088,94.4444,7-Year rate,83.0,91.0,,
hs_completion,Disability Status,SwD,pct,Seeds of Health,Veritas High,2020-21,2021,,,,,4.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
hs_completion,Economic Status,Not Econ Disadv,pct,Greendale,Greendale High,2020-21,2021,85.1852,,,184.0,216.0,,
hs_completion,Race/Ethnicity,White,pct,Shorewood,New Horizons for Learning,2020-21,2021,83.3333,100.0,7-Year rate,5.0,6.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Shorewood,New Horizons for Learning,2020-21,2021,,,,,1.0,numerator_suppressed,Gapped: regular-diploma count suppressed by DPI — not zero
